group,subject_id,source_file,theta_end_deg
1,0001,stimulus_set_group1_subject0001.json,-59.51644765209163
1,0001,stimulus_set_group1_subject0001.json,32.751421146233305
1,0001,stimulus_set_group1_subject0001.json,5.851733773396896
1,0001,stimulus_set_group1_subject0001.json,-4.418686828429659
1,0001,stimulus_set_group1_subject0001.json,28.712294603221995
1,0001,stimulus_set_group1_subject0001.json,26.20615081634601
1,0001,stimulus_set_group1_subject0001.json,-4.407017381082581
1,0001,stimulus_set_group1_subject0001.json,63.143283236236535
1,0001,stimulus_set_group1_subject0001.json,8.675832010780884
1,0001,stimulus_set_group1_subject0001.json,-48.02884451228694
1,0001,stimulus_set_group1_subject0001.json,-77.09593009352218
1,0001,stimulus_set_group1_subject0001.json,-49.56022488045998
1,0001,stimulus_set_group1_subject0001.json,-82.00940274858657
1,0001,stimulus_set_group1_subject0001.json,-76.07686828173216
1,0001,stimulus_set_group1_subject0001.json,56.987397168240534
1,0001,stimulus_set_group1_subject0001.json,-21.687763879171946
1,0001,stimulus_set_group1_subject0001.json,-94.75553817810527
1,0001,stimulus_set_group1_subject0001.json,32.062180100599726
1,0001,stimulus_set_group1_subject0001.json,4.010949905404343
1,0001,stimulus_set_group1_subject0001.json,-78.96223449236737
1,0001,stimulus_set_group1_subject0001.json,-72.2475647171248
1,0001,stimulus_set_group1_subject0001.json,30.46914627195599
1,0001,stimulus_set_group1_subject0001.json,-17.43898710924159
1,0001,stimulus_set_group1_subject0001.json,-74.85604471799957
1,0001,stimulus_set_group1_subject0001.json,-27.604531586462766
1,0001,stimulus_set_group1_subject0001.json,57.769644145691935
1,0001,stimulus_set_group1_subject0001.json,-77.29639751179856
1,0001,stimulus_set_group1_subject0001.json,-44.634486830046846
1,0001,stimulus_set_group1_subject0001.json,-20.957546682182628
1,0001,stimulus_set_group1_subject0001.json,1.0748845791099295
1,0001,stimulus_set_group1_subject0001.json,-1.146765419516007
1,0001,stimulus_set_group1_subject0001.json,6.676397566560194
1,0001,stimulus_set_group1_subject0001.json,-20.607679125993705
1,0001,stimulus_set_group1_subject0001.json,-40.364073033448186
1,0001,stimulus_set_group1_subject0001.json,5.374165059906153
1,0001,stimulus_set_group1_subject0001.json,47.45965351478238
1,0001,stimulus_set_group1_subject0001.json,-63.73814200070205
1,0001,stimulus_set_group1_subject0001.json,41.16388839071629
1,0001,stimulus_set_group1_subject0001.json,13.038940821148346
1,0001,stimulus_set_group1_subject0001.json,72.41779899742252
1,0001,stimulus_set_group1_subject0001.json,34.337049399394054
1,0001,stimulus_set_group1_subject0001.json,-1.8628580696541572
1,0001,stimulus_set_group1_subject0001.json,55.28208275514257
1,0001,stimulus_set_group1_subject0001.json,17.61496695257747
1,0001,stimulus_set_group1_subject0001.json,-18.31587128486892
1,0002,stimulus_set_group1_subject0002.json,-6.170924782485675
1,0002,stimulus_set_group1_subject0002.json,-77.73173909766132
1,0002,stimulus_set_group1_subject0002.json,-92.43552087967275
1,0002,stimulus_set_group1_subject0002.json,-114.79433955613908
1,0002,stimulus_set_group1_subject0002.json,-23.880479617914748
1,0002,stimulus_set_group1_subject0002.json,37.10690561606521
1,0002,stimulus_set_group1_subject0002.json,72.73901132858435
1,0002,stimulus_set_group1_subject0002.json,-44.3920848920183
1,0002,stimulus_set_group1_subject0002.json,-101.26405814540622
1,0002,stimulus_set_group1_subject0002.json,-56.93574607720514
1,0002,stimulus_set_group1_subject0002.json,-54.77602684620178
1,0002,stimulus_set_group1_subject0002.json,-16.508956299417736
1,0002,stimulus_set_group1_subject0002.json,-26.40432312164264
1,0002,stimulus_set_group1_subject0002.json,33.46396943211226
1,0002,stimulus_set_group1_subject0002.json,30.919693382384587
1,0002,stimulus_set_group1_subject0002.json,68.85791065040254
1,0002,stimulus_set_group1_subject0002.json,-31.72323353766414
1,0002,stimulus_set_group1_subject0002.json,-40.18924540392549
1,0002,stimulus_set_group1_subject0002.json,2.261853648765482
1,0002,stimulus_set_group1_subject0002.json,52.36605727263533
1,0002,stimulus_set_group1_subject0002.json,123.79523643553262
1,0002,stimulus_set_group1_subject0002.json,-74.29584619226587
1,0002,stimulus_set_group1_subject0002.json,59.83864884273943
1,0002,stimulus_set_group1_subject0002.json,22.32316036616487
1,0002,stimulus_set_group1_subject0002.json,66.56353342557226
1,0002,stimulus_set_group1_subject0002.json,-4.702751787098534
1,0002,stimulus_set_group1_subject0002.json,124.97865758857704
1,0002,stimulus_set_group1_subject0002.json,-0.3159413743366107
1,0002,stimulus_set_group1_subject0002.json,-36.311409467851874
1,0002,stimulus_set_group1_subject0002.json,-42.74664950498612
1,0002,stimulus_set_group1_subject0002.json,23.152486920039436
1,0002,stimulus_set_group1_subject0002.json,22.264772415778523
1,0002,stimulus_set_group1_subject0002.json,-6.046634459032297
1,0002,stimulus_set_group1_subject0002.json,20.06278956734963
1,0002,stimulus_set_group1_subject0002.json,-37.379781688337054
1,0002,stimulus_set_group1_subject0002.json,41.675148472214964
1,0002,stimulus_set_group1_subject0002.json,15.468085057799053
1,0002,stimulus_set_group1_subject0002.json,-15.097724681572668
1,0002,stimulus_set_group1_subject0002.json,-13.507841174791048
1,0002,stimulus_set_group1_subject0002.json,12.43842786192482
1,0002,stimulus_set_group1_subject0002.json,-14.116921044130866
1,0002,stimulus_set_group1_subject0002.json,-23.999338333177388
1,0002,stimulus_set_group1_subject0002.json,-19.61631997079289
1,0002,stimulus_set_group1_subject0002.json,-13.110528669258994
1,0002,stimulus_set_group1_subject0002.json,25.78143990012588
1,0002,stimulus_set_group1_subject0002.json,34.87731626216503
1,0002,stimulus_set_group1_subject0002.json,99.56411665149174
1,0002,stimulus_set_group1_subject0002.json,-137.91763736256988
1,0002,stimulus_set_group1_subject0002.json,88.24258159279685
1,0002,stimulus_set_group1_subject0002.json,100.96002821480025
1,0002,stimulus_set_group1_subject0002.json,114.28306074618385
1,0002,stimulus_set_group1_subject0002.json,86.73217379536658
1,0002,stimulus_set_group1_subject0002.json,-130.89661651301046
1,0002,stimulus_set_group1_subject0002.json,-109.57358061551166
1,0002,stimulus_set_group1_subject0002.json,-2.57953948322113
1,0002,stimulus_set_group1_subject0002.json,-52.622089790157744
1,0002,stimulus_set_group1_subject0002.json,-40.32012444776325
1,0002,stimulus_set_group1_subject0002.json,88.75822661703111
1,0002,stimulus_set_group1_subject0002.json,-94.25471636527709
1,0002,stimulus_set_group1_subject0002.json,-14.107908610435464
1,0002,stimulus_set_group1_subject0002.json,-50.19963015209423
1,0002,stimulus_set_group1_subject0002.json,-93.64511529898394
1,0002,stimulus_set_group1_subject0002.json,-35.21904061225975
1,0002,stimulus_set_group1_subject0002.json,5.0573744975951405
1,0002,stimulus_set_group1_subject0002.json,-71.0335289058839
1,0002,stimulus_set_group1_subject0002.json,-86.42500463420512
1,0002,stimulus_set_group1_subject0002.json,-65.60442896055034
1,0002,stimulus_set_group1_subject0002.json,69.21932551976263
1,0002,stimulus_set_group1_subject0002.json,-47.38296849485333
