subject_id,unit_type,segment_kind,physicsKind,pendulum_E_J,pendulum_T_sec,pendulum_regime,total_time_T,show_T,fade_T,hide_T,total_time_sec,show_sec,fade_sec,hide_sec,w_max_deg,theta_actual_deg,theta_estimated_deg,delta_theta_deg,abs_delta_theta_deg,theta_actual_rad,theta_estimated_rad,delta_theta_rad,abs_delta_theta_rad,rt_estimate_sec
0002,pendulumPractice,practice,pendulum,40.17999999999181,4.765539303561926,oscillation,1.6752985899139359,1.5389026945922524,0.03147597584346538,0.10491991947821792,7.983701275436735,7.333701275436734,0.15,0.5,91.43254373755454,-43.124847011544894,-24.021694612624227,19.103152398920663,19.103152398920663,-0.7526705697702955,-0.4192576628988766,0.33341290687141883,0.33341290687141883,4.8068000001907345
0002,pendulumStimulus,practice,pendulum,40.17999999999885,4.765539303562126,oscillation,1.704257024851452,1.5678611295297742,0.03147597584346405,0.10491991947821352,8.12170383530145,7.471703835301448,0.15,0.5,91.43254373756483,8.507055694117684,-5.928118858437454,-14.435174552555136,14.435174552555136,0.1484761315128852,-0.1034651925293012,-0.2519413240421864,0.2519413240421864,7.167599999904633
0002,pendulumStimulus,practice,pendulum,40.18000000001758,4.765539303562658,oscillation,1.7317599718727124,1.59536407655105,0.03147597584346054,0.10491991947820181,8.252770210295974,7.602770210295974,0.15,0.5,91.43254373759221,-19.942684782670028,-17.18087193604139,2.7618128466286342,2.761812846628637,-0.34806551114496176,-0.2998627836474149,0.04820272749754684,0.048202727497546886,46.86940000009537
0002,pendulumStimulus,practice,pendulum,40.18000000003468,4.765539303563144,oscillation,1.5475474774639866,1.4111515821423382,0.031475975843457335,0.10491991947819111,7.374898327984627,6.724898327984627,0.15,0.5,91.43254373761722,-43.19716446549028,-21.81571299734539,21.381451468144892,21.381451468144885,-0.7539327474483019,-0.38075602047379803,0.37317672697450377,0.3731767269745037,2.4565
0002,pendulumStimulus,practice,pendulum,40.18000000001858,4.7655393035626865,oscillation,1.6372599042288905,1.5008640089072287,0.03147597584346035,0.10491991947820117,7.802426423750057,7.1524264237500565,0.15,0.5,91.43254373759368,52.97037090103977,47.0097083917287,-5.960662509311071,5.960662509311071,0.9245073782257395,0.8204741918380741,-0.10403318638766534,0.10403318638766534,2.0204000000953672
0002,pendulumStimulus,practice,pendulum,40.180000000011596,4.7655393035624884,oscillation,2.128309298706055,1.9919134033843875,0.03147597584346166,0.10491991947820554,10.142541613121221,9.49254161312122,0.15,0.5,91.43254373758347,-2.329013450451634,6.923732336158592,9.252745786610227,9.252745786610227,-0.04064895303361483,0.12084192579276627,0.1614908788263811,0.1614908788263811,1.8161000003814698
0002,pendulumPractice,block,pendulum,53.409999999980194,5.23525254760611,oscillation,1.9075187621107292,1.7833604728803039,0.0286519128993289,0.09550637633109635,9.986342458946648,9.336342458946648,0.15,0.5,111.25380918532862,-48.48376868303865,-89.75776806984464,-41.27399938680599,41.27399938680599,-0.8462013972943394,-1.5665685820602246,-0.7203671847658851,0.7203671847658851,2.6985
0002,pendulumStimulus,block,pendulum,53.40999999999889,5.235252547606952,oscillation,1.196416441763728,1.0722581525333226,0.028651912899324294,0.09550637633108099,6.263542224742401,5.6135422247424005,0.15,0.5,111.25380918535794,-58.38903035366612,-43.07405891603047,15.314971437635656,15.314971437635656,-1.0190808267183828,-0.7517841502827513,0.2672966764356316,0.2672966764356316,1.9645999999046326
0002,pendulumStimulus,block,pendulum,53.410000000031445,5.235252547608416,oscillation,1.4371174803869218,1.3129591911565512,0.02865191289931628,0.09550637633105427,7.523672950408221,6.873672950408221,0.15,0.5,111.253809185409,0.12221994853847226,-29.576611973176647,-29.698831921715115,29.698831921715115,0.0021331405136143723,-0.5162092605167092,-0.5183424010303236,0.5183424010303236,1.8563000001907348
0002,pendulumStimulus,block,pendulum,53.409999999974175,5.235252547605838,oscillation,1.4950112152779507,1.3708529260475188,0.02865191289933039,0.0955063763311013,7.826761273483191,7.176761273483191,0.15,0.5,111.25380918531917,-39.609994153674066,-31.076713902576948,8.533280251097118,8.533280251097118,-0.6913248146773172,-0.5423909783002641,0.14893383637705318,0.14893383637705318,2.133
