subject_id,unit_type,segment_kind,physicsKind,pendulum_E_J,pendulum_T_sec,pendulum_regime,total_time_T,show_T,fade_T,hide_T,total_time_sec,show_sec,fade_sec,hide_sec,w_max_deg,theta_actual_deg,theta_estimated_deg,delta_theta_deg,abs_delta_theta_deg,theta_actual_rad,theta_estimated_rad,delta_theta_rad,abs_delta_theta_rad,rt_estimate_sec
0006,pendulumPractice,practice,pendulum,40.17999999999153,4.765539303561919,oscillation,1.3193698662135913,1.1829739708919078,0.03147597584346542,0.10491991947821808,6.287508953376101,5.6375089533761,0.15,0.5,91.43254373755411,-24.777593103159482,-40.47334236467403,-15.695749261514552,15.695749261514552,-0.43245058036957196,-0.7063930835504694,-0.2739425031808974,0.2739425031808974,13.094
0006,pendulumStimulus,practice,pendulum,40.179999999996554,4.765539303562061,oscillation,1.5535342159483705,1.417138320626691,0.03147597584346448,0.10491991947821494,7.403428365530431,6.75342836553043,0.15,0.5,91.43254373756146,9.483524011753873,9.422008561546736,-0.06151545020713745,0.06151545020713745,0.1655187186970465,0.16444507155008534,-0.0010736471469611764,0.0010736471469611764,8.467
0006,pendulumStimulus,practice,pendulum,40.18000000001871,4.76553930356269,oscillation,2.0860574014287385,1.949661506107077,0.03147597584346033,0.1049199194782011,9.941188535996506,9.291188535996506,0.15,0.5,91.43254373759385,-36.55171006753926,-41.91414865782389,-5.3624385902846265,5.3624385902846265,-0.637947687912919,-0.731539897249389,-0.09359220933646993,0.09359220933646993,4.97
0006,pendulumStimulus,practice,pendulum,40.179999999990194,4.765539303561881,oscillation,1.2704950863763864,1.1340991910547018,0.031475975843465676,0.10491991947821891,6.054594269108916,5.404594269108916,0.15,0.5,91.43254373755218,-39.97928219017414,-22.41759439726984,17.5616877929043,17.561687792904298,-0.6977701068024685,-0.3912608326089924,0.3065092741934761,0.30650927419347607,5.686
0006,pendulumStimulus,practice,pendulum,40.17999999998501,4.7655393035617335,oscillation,1.550927319264806,1.4145314239431173,0.03147597584346665,0.10491991947822216,7.39100509692407,6.74100509692407,0.15,0.5,91.4325437375446,33.63245308996322,18.103763034506628,-15.52869005545659,15.52869005545659,0.5869970419423988,0.31597027195298044,-0.2710267699894183,0.2710267699894183,5.854
0006,pendulumStimulus,practice,pendulum,40.18000000001038,4.765539303562454,oscillation,1.5312604039710025,1.3948645086493343,0.03147597584346189,0.10491991947820631,7.297281639112733,6.647281639112733,0.15,0.5,91.4325437375817,-30.585962420667126,-33.43504348529225,-2.849081064625124,2.849081064625124,-0.5338257491318963,-0.58355159436583,-0.04972584523393376,0.04972584523393376,5.478
0006,pendulumPractice,block,pendulum,15.189999999981199,4.2331607220102505,oscillation,1.9666274745794137,1.8130779066123068,0.03543451568471696,0.11811505228238987,8.325050180215786,7.675050180215786,0.15,0.5,52.22951041132946,24.88917101977298,40.37367356293547,15.484502543162494,15.484502543162499,0.4343979823869932,0.704653534798614,0.27025555241162086,0.27025555241162097,2.8
0006,pendulumStimulus,block,pendulum,15.1899999999885,4.2331607220103695,oscillation,1.539606548085258,1.3860569801181555,0.035434515684715964,0.11811505228238656,6.517401966704484,5.867401966704484,0.15,0.5,52.22951041134296,28.10223306445639,26.51147870132667,-1.5907543631297207,1.5907543631297207,0.4904764941375798,0.4627125929105007,-0.027763901227079113,0.027763901227079113,2.948
0006,pendulumStimulus,block,pendulum,15.189999999989137,4.23316072201038,oscillation,1.3456035698143842,1.192054001847282,0.035434515684715874,0.11811505228238625,5.696156179135204,5.046156179135203,0.15,0.5,52.229510411344144,-27.095851384734782,-9.947439812054945,17.148411572679837,17.148411572679837,-0.47291182029468676,-0.17361557686432472,0.29929624343036204,0.29929624343036204,3.432
0006,pendulumStimulus,block,pendulum,15.189999999982371,4.23316072201027,oscillation,1.6410432208174957,1.4874936528503895,0.0354345156847168,0.11811505228238933,6.946799705485849,6.296799705485848,0.15,0.5,52.22951041133163,-17.13532204665972,0.3127467820591718,17.448068828718892,17.448068828718892,-0.29906778810378554,0.005458461071949678,0.3045262491757352,0.3045262491757352,3.411
0006,pendulumStimulus,block,pendulum,15.190000000022275,4.233160722010919,oscillation,1.293206912170525,1.1396573442034423,0.035434515684711364,0.11811505228237121,5.474352706033291,4.824352706033291,0.15,0.5,52.22951041140541,-6.242302113680163,9.563283829543064,15.805585943223226,15.805585943223226,-0.10894872478792021,0.16691079012825863,0.2758595149161788,0.2758595149161788,3.392
0006,pendulumStimulus,block,pendulum,15.189999999986231,4.233160722010332,oscillation,1.8964690118407923,1.7429194438736886,0.035434515684716276,0.1181150522823876,8.02805813143419,7.37805813143419,0.15,0.5,52.22951041133876,29.85724473605273,20.739255795166226,-9.117988940886502,9.117988940886502,0.5211072262178654,0.36196829803896535,-0.15913892817890007,0.15913892817890007,7.532
0006,pendulumPractice,block,pendulum,56.349999999992804,5.376706026623724,oscillation,1.3689152920287955,1.2480234305839986,0.02789812187187622,0.09299373957292073,7.3602551005886,6.7102551005886,0.15,0.5,115.9444797723583,-21.98799548782721,11.691359303243642,33.67935479107085,33.67935479107085,-0.38376291717624156,0.2040527138752717,0.5878156310515132,0.5878156310515132,3.021
0006,pendulumStimulus,block,pendulum,56.34999999999614,5.3767060266238955,oscillation,1.8758352494933526,1.7549433880485594,0.02789812187187533,0.09299373957291776,10.085814690904447,9.435814690904447,0.15,0.5,115.94447977236374,77.19771960137936,26.67539438108023,-50.522325220299116,50.52232522029913,1.3473543820754341,0.465573461217845,-0.881780920857589,0.8817809208575893,5.147
0006,pendulumStimulus,block,pendulum,56.34999999998038,5.3767060266230855,oscillation,1.8659733976838244,1.745081536239013,0.027898121871879532,0.09299373957293178,10.032790412844975,9.382790412844974,0.15,0.5,115.94447977233813,-5.4407581303193995,11.062512385446372,16.50327051576577,16.50327051576577,-0.09495914317872424,0.1930772646686912,0.28803640784741547,0.28803640784741547,5.23
0006,pendulumStimulus,block,pendulum,56.349999999962726,5.376706026622175,oscillation,1.1270092281648227,1.006117366719991,0.027898121871884257,0.09299373957294753,6.0595973091326085,5.409597309132608,0.15,0.5,115.94447977230939,-11.511587909943339,-7.518120160137718,3.99346774980562,3.993467749805619,-0.20091511116128374,-0.13121595035496653,0.06969916080631722,0.06969916080631719,3.174
0006,pendulumStimulus,block,pendulum,56.349999999977705,5.376706026622947,oscillation,1.8572587588005796,1.736366897355765,0.02789812187188025,0.09299373957293418,9.98593436144133,9.33593436144133,0.15,0.5,115.94447977233375,18.852608172492506,14.648697294525297,-4.203910877967209,4.203910877967209,0.3290400851983853,0.25566799891745196,-0.07337208628093334,0.07337208628093334,4.195
0006,pendulumStimulus,block,pendulum,56.350000000008144,5.376706026624514,oscillation,1.84979653015218,1.7289046687074006,0.02789812187187212,0.09299373957290707,9.94581215169834,9.295812151698339,0.15,0.5,115.94447977238323,75.60238978167294,25.96739284079737,-49.63499694087557,49.63499694087557,1.3195106240663097,0.4532165032307178,-0.8662941208355919,0.8662941208355919,5.751
0006,pendulumPractice,block,pendulum,73.99000000004176,7.287546664139224,oscillation,1.5178796764393105,1.428686422528699,0.02058305859475651,0.06861019531585504,11.061618972600023,10.411618972600023,0.15,0.5,152.56075984945136,-85.41678894043194,-67.82722343461187,17.589565505820083,17.589565505820058,-1.490804203491616,-1.1838083714198337,0.3069958320717822,0.3069958320717818,3.653
0006,pendulumStimulus,block,pendulum,73.99000000005552,7.287546664143052,oscillation,2.0135753514640267,1.9243820975534618,0.0205830585947457,0.068610195315819,14.674024335562342,14.024024335562341,0.15,0.5,152.56075984949499,-55.08637326989668,-51.9612088855085,3.125164384388184,3.1251643843881904,-0.9614385865422921,-0.9068941783686566,0.05454440817363548,0.054544408173635595,6.018
0006,pendulumStimulus,block,pendulum,73.99000000003181,7.287546664136456,oscillation,1.461324960591748,1.3721317066811025,0.02058305859476433,0.0686101953158811,10.64947384177973,9.99947384177973,0.15,0.5,152.5607598494198,-16.492334706879877,-36.819494509945024,-20.327159803065143,20.327159803065143,-0.2878455419759878,-0.6426214081185166,-0.35477586614252893,0.35477586614252893,3.949
0006,pendulumStimulus,block,pendulum,73.99000000004828,7.287546664141041,oscillation,1.5050669730570645,1.4158737191464752,0.02058305859475138,0.06861019531583794,10.968245798810864,10.318245798810864,0.15,0.5,152.56075984947205,68.51570312601955,31.34898493431045,-37.1667181917091,37.1667181917091,1.1958246088680125,0.5471430042618156,-0.6486816046061968,0.6486816046061968,4.28
0006,pendulumStimulus,block,pendulum,73.98999999999862,7.287546664127222,oscillation,1.4257365303511107,1.3365432764403522,0.02058305859479041,0.06861019531596803,10.390121495684557,9.740121495684557,0.15,0.5,152.5607598493145,34.85673375831697,39.08219740376433,4.225463645447362,4.225463645447362,0.6083647705736885,0.6821130236100673,0.07374825303637876,0.07374825303637876,8.432
0006,pendulumStimulus,block,pendulum,73.99000000003454,7.287546664137219,oscillation,1.1405050218035484,1.051311767892912,0.020583058594762175,0.06861019531587392,8.311483567076195,7.661483567076194,0.15,0.5,152.56075984942845,-98.38248300445778,-58.98120431145263,39.401278693005146,39.40127869300514,-1.7170982547151514,-1.0294162120263235,0.6876820426888278,0.6876820426888277,4.343
0006,pendulumPractice,block,pendulum,65.17000000000843,5.966582060677236,oscillation,1.6969063150136923,1.587966222781688,0.02514002128430867,0.08380007094769557,10.124730777810612,9.474730777810612,0.15,0.5,131.49081685566827,-20.6451516892864,-34.309547723271145,-13.66439603398474,13.66439603398474,-0.360325871551717,-0.5988145726412057,-0.2384887010894887,0.2384887010894887,5.516
0006,pendulumStimulus,block,pendulum,65.16999999998977,5.966582060675583,oscillation,1.15521605041805,1.0462759581860155,0.025140021284315636,0.0838000709477188,6.892691362628836,6.242691362628836,0.15,0.5,131.49081685563186,79.68132855296717,33.57063039803181,-46.11069815493536,46.11069815493537,1.390701535612646,0.5859180324157496,-0.8047835031968964,0.8047835031968966,9.406
0006,pendulumStimulus,block,pendulum,65.17000000000478,5.966582060676913,oscillation,1.4059484694990578,1.2970083772670478,0.02514002128431003,0.0838000709477001,8.388706916349241,7.738706916349241,0.15,0.5,131.49081685566114,28.18475486889684,75.29524128021528,47.11048641131844,47.11048641131845,0.4919167713297526,1.3141498714233069,0.8222331000935543,0.8222331000935544,13.865
0006,pendulumStimulus,block,pendulum,65.17000000002008,5.966582060678268,oscillation,1.5519705431907442,1.4430304509587586,0.02514002128430432,0.08380007094768108,9.259959601703,8.609959601703,0.15,0.5,131.490816855691,-41.91539699293995,-34.73014450304029,7.185252489899656,7.185252489899651,-0.7315616848073325,-0.6061553712714629,0.12540631353586962,0.1254063135358695,12.645
