subject_id,unit_type,segment_kind,physicsKind,pendulum_E_J,pendulum_T_sec,pendulum_regime,total_time_T,show_T,fade_T,hide_T,total_time_sec,show_sec,fade_sec,hide_sec,w_max_deg,theta_actual_deg,theta_estimated_deg,delta_theta_deg,abs_delta_theta_deg,theta_actual_rad,theta_estimated_rad,delta_theta_rad,abs_delta_theta_rad,rt_estimate_sec,source_file,E_level,E_bin,E_bin_label,rt_outlier,subject_sensitivity_flag
0002,pendulumStimulus,block,pendulum,59.28999999999724,5.53999641147991,oscillation,1.825459466567799,1.708130870712921,0.0270758298126641,0.0902527660422137,10.113038894087635,9.463038894087637,0.15,0.5,120.8304974317832,66.65715932542803,58.43704695394719,-8.22011237148083,8.220112371480843,1.1633869002551611,1.0199188744889016,-0.1434680257662597,0.1434680257662599,2.97289999961853,experiment_data_subject0002.csv,59.29,2,高,False,False
0002,pendulumStimulus,block,pendulum,59.29000000002486,5.539996411481567,oscillation,1.5860461674356252,1.4687175715807823,0.027075829812656,0.0902527660421867,8.786690076037457,8.136690076037457,0.15,0.5,120.8304974318302,53.661251689898656,63.25968356379024,9.598431873891585,9.598431873891585,0.9365655227301029,1.10408976195788,0.1675242392277772,0.1675242392277772,2.399699999809265,experiment_data_subject0002.csv,59.29,2,高,False,False
0002,pendulumStimulus,block,pendulum,59.28999999996398,5.539996411477914,oscillation,1.1337432076880902,1.01641461183317,0.0270758298126738,0.0902527660422462,6.28093330212948,5.630933302129479,0.15,0.5,120.83049743172658,44.04662044512716,-5.500163033546972,-49.546783478674136,49.546783478674136,0.7687585511437193,-0.095995954331874,-0.8647545054755933,0.8647545054755933,1.716,experiment_data_subject0002.csv,59.29,2,高,False,False
0002,pendulumStimulus,block,pendulum,59.29000000002487,5.539996411481568,oscillation,1.4824266184778303,1.3650980226229876,0.027075829812656,0.0902527660421867,8.212638146651937,7.562638146651937,0.15,0.5,120.83049743183024,-22.174304766364315,-2.396157679036148,19.77814708732817,19.77814708732817,-0.3870146275137293,-0.0418208408961262,0.3451937866176029,0.3451937866176029,2.3075,experiment_data_subject0002.csv,59.29,2,高,False,False
0002,pendulumStimulus,block,pendulum,59.28999999997045,5.539996411478303,oscillation,1.9405656890204288,1.8232370931655169,0.0270758298126719,0.0902527660422399,10.750726953411094,10.100726953411094,0.15,0.5,120.8304974317376,-37.60181017170568,-39.15114465828111,-1.5493344865754206,1.5493344865754206,-0.6562753922061585,-0.6833163802115955,-0.0270409880054369,0.0270409880054369,3.292,experiment_data_subject0002.csv,59.29,2,高,False,False
0002,pendulumStimulus,block,pendulum,41.65000000001152,4.80817510827583,oscillation,1.3182493264244886,1.183062902186066,0.0311968671319436,0.1039895571064789,6.338373597815606,5.688373597815605,0.15,0.5,93.58332169848885,31.65301693420857,23.921499622647143,-7.73151731156142,7.73151731156142,0.5524493636914608,0.4175089304297738,-0.134940433261687,0.134940433261687,1.9935999999046323,experiment_data_subject0002.csv,41.65,1,中,False,False
0002,pendulumStimulus,block,pendulum,41.64999999997228,4.808175108274667,oscillation,1.4402891029527756,1.30510267871432,0.0311968671319512,0.1039895571065041,6.925162213536784,6.275162213536784,0.15,0.5,93.58332169843138,22.625928243048325,23.766748986807805,1.1408207437594815,1.1408207437594784,0.394896944161169,0.4148080223148225,0.0199110781536535,0.0199110781536534,1.4873999996185303,experiment_data_subject0002.csv,41.65,1,中,False,False
0002,pendulumStimulus,block,pendulum,41.650000000033245,4.808175108276474,oscillation,2.042041874017364,1.9068554497789592,0.0311968671319395,0.103989557106465,9.818494908708532,9.168494908708531,0.15,0.5,93.58332169852063,6.10946897183693,21.59918958425518,15.48972061241825,15.48972061241825,0.1066303491069871,0.376976974007718,0.2703466249007309,0.2703466249007309,2.021,experiment_data_subject0002.csv,41.65,1,中,False,False
0002,pendulumStimulus,block,pendulum,41.649999999983294,4.808175108274994,oscillation,1.9769615121109665,1.84177508787252,0.0311968671319491,0.103989557106497,9.50557713254964,8.85557713254964,0.15,0.5,93.5833216984475,64.30270703103707,37.311719997293146,-26.990987033743927,26.990987033743927,1.1222939556369045,0.6512123635349751,-0.4710815921019293,0.4710815921019293,2.0475,experiment_data_subject0002.csv,41.65,1,中,False,False
0002,pendulumStimulus,block,pendulum,6.369999999983104,4.099668686115496,oscillation,1.709320181264409,1.5507707837969065,0.0365883224925006,0.121961074975002,7.007646421674962,6.3576464216749615,0.15,0.5,33.12294020769859,12.343331029542576,4.770366004377831,-7.572965025164744,7.572965025164744,0.2154317671290994,0.0832585933015993,-0.1321731738275,0.1321731738275,1.4971000003814696,experiment_data_subject0002.csv,6.37,0,低,False,False
