subject_id,unit_type,segment_kind,physicsKind,pendulum_E_J,pendulum_T_sec,pendulum_regime,total_time_T,show_T,fade_T,hide_T,total_time_sec,show_sec,fade_sec,hide_sec,w_max_deg,theta_actual_deg,theta_estimated_deg,delta_theta_deg,abs_delta_theta_deg,theta_actual_rad,theta_estimated_rad,delta_theta_rad,abs_delta_theta_rad,rt_estimate_sec
0008,pendulumPractice,practice,pendulum,40.18000000002992,4.765539303563009,oscillation,1.2953475054155887,1.1589516100939363,0.03147597584345822,0.10491991947819408,6.1730294488302855,5.523029448830285,0.15,0.5,91.43254373761026,28.581536631022207,-46.46513528360227,-75.04667191462448,75.04667191462448,0.49884191949070517,-0.8109695980834488,-1.309811517574154,1.309811517574154,15.235
0008,pendulumStimulus,practice,pendulum,40.17999999998825,4.765539303561826,oscillation,1.5134130210418444,1.3770171257201582,0.031475975843466036,0.10491991947822013,7.21222923429715,6.56222923429715,0.15,0.5,91.43254373754932,-0.35760136535801806,47.34539220825432,47.70299357361233,47.70299357361233,-0.006241321235124606,0.8263329796821067,0.8325743009172312,0.8325743009172312,3.910699999999255
0008,pendulumStimulus,practice,pendulum,40.17999999998854,4.765539303561834,oscillation,1.5244760591805169,1.388080163858831,0.03147597584346599,0.10491991947821995,7.26495057736381,6.6149505773638095,0.15,0.5,91.43254373754974,-3.7518509291404105,11.321307537065021,15.073158466205431,15.073158466205431,-0.06548215175750863,0.19759409215263457,0.26307624391014317,0.26307624391014317,2.672699999999255
0008,pendulumStimulus,practice,pendulum,40.17999999997007,4.765539303561309,oscillation,2.008047615810145,1.871651720488444,0.03147597584346945,0.10491991947823151,9.569429836565826,8.919429836565826,0.15,0.5,91.43254373752275,10.128160134123954,23.479093502820156,13.350933368696198,13.350933368696202,0.1767697415096935,0.4097874870078202,0.2330177454981267,0.23301774549812676,2.9020999999996273
0008,pendulumStimulus,practice,pendulum,40.18000000000966,4.765539303562433,oscillation,1.9367245027598012,1.8003286074381322,0.031475975843462026,0.10491991947820675,9.229536738074243,8.579536738074243,0.15,0.5,91.43254373758064,62.315375706068785,55.736994168595515,-6.578381537473274,6.578381537473274,1.0876084806881865,0.9727940634068711,-0.11481441728131538,0.11481441728131538,3.307300000000745
0008,pendulumStimulus,practice,pendulum,40.18000000000933,4.765539303562424,oscillation,1.3993278568878789,1.2629319615662098,0.03147597584346209,0.10491991947820697,6.6685519005689615,6.018551900568961,0.15,0.5,91.43254373758016,46.254533074710324,-14.400877940230309,-60.65541101494063,60.65541101494063,0.8072938961263115,-0.2513427352348381,-1.0586366313611495,1.0586366313611495,4.901599999999627
0008,pendulumPractice,block,pendulum,9.309999999977943,4.142033564160111,oscillation,1.9195964979367215,1.762668749783188,0.03621409572773846,0.12071365242579488,7.951033124098106,7.3010331240981055,0.15,0.5,40.314909174658936,-1.9728066389320393,18.58516567030018,20.55797230923222,20.55797230923222,-0.034431971354567034,0.32437233297535706,0.3588043043299241,0.3588043043299241,3.413800000000745
0008,pendulumStimulus,block,pendulum,9.310000000015783,4.142033564160669,oscillation,1.8826838895106361,1.7257561413571239,0.03621409572773358,0.12071365242577863,7.798139861057611,7.148139861057611,0.15,0.5,40.314909174744415,8.417223604357389,12.663924971859954,4.246701367502566,4.246701367502566,0.14690826577262095,0.22102718698448645,0.0741189212118655,0.0741189212118655,3.0105
0008,pendulumStimulus,block,pendulum,9.309999999992792,4.14203356416033,oscillation,2.0636502146148854,1.9067224664613605,0.03621409572773655,0.1207136524257885,8.547708453621523,7.897708453621523,0.15,0.5,40.314909174692474,5.3231056767582094,20.06481619524136,14.74171051848315,14.741710518483151,0.09290572049103175,0.35019710641444307,0.25729138592341133,0.2572913859234114,3.3065
0008,pendulumStimulus,block,pendulum,9.310000000010232,4.142033564160587,oscillation,1.822647710832365,1.6657199626788497,0.0362140957277343,0.120713652425781,7.549467993908117,6.899467993908116,0.15,0.5,40.31490917473187,-26.275951312874863,-8.96988737435233,17.306063938522534,17.306063938522534,-0.4586018645033931,-0.15655406821551732,0.3020477962878757,0.3020477962878757,3.8093999999985098
